ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
BCS,BCS,Common Stock,Barclays PLC ADR,"Barclays PLC (BCS) is a leading global financial services institution based in London, providing an extensive suite of services such as investment banking, wealth management, and retail banking to individuals, corporations, and governments. With a strong foothold in key markets across Europe, the Americas, Africa, the Middle East, and Asia, Barclays is dedicated to delivering innovative financial solutions that cater to the diverse and evolving needs of its global clientele. The firm maintains a focus on sound financial performance bolstered by prudent risk management practices and a resilient balance sheet, positioning itself as a formidable player in the competitive landscape of the financial services industry.",312069.0,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - DIVERSIFIED,"1 CHURCHILL PLACE, LONDON, UNITED KINGDOM, E14 5HP",https://home.barclays,December,2025-06-30,70854820000.0,,9.41,1.31,4.408,0.085,0.0042,2.16,7.13,0.274,0.393,0.0045,0.0953,25654000000,25654000000,2.16,0.386,0.131,20.3,0,1,0,0,1,9.41,7.46,2.762,0.706,5.84,-,0.99,21.22,12.03,20.35,17.27,3485235000,13208195000,0.005,8.414,2025-09-16,2025-08-08
HRTX,HRTX,Common Stock,Heron Therapeuti,"Heron Therapeutics, Inc. (HRTX), based in San Diego, California, is a biotechnology company dedicated to developing innovative therapies that address substantial unmet medical needs in pain management and antiemetic care. The firm specializes in the research and commercialization of novel pharmaceutical products aimed at enhancing the quality of life for patients undergoing surgical procedures and cancer treatments. With a robust pipeline and a strategic focus on high-demand therapeutic areas, Heron Therapeutics is well-positioned to deliver significant advancements in healthcare and improve patient outcomes.",818033.0,NASDAQ,USD,USA,HEALTHCARE,BIOTECHNOLOGY,"100 REGENCY FOREST DRIVE, CARY, NC, UNITED STATES, 27518",https://www.herontx.com,December,2025-06-30,247474000.0,3556000.0,,-0.18,-0.178,,,-0.01,0.976,-0.0062,-0.044,0.0034,-24.09,149694000,98838000,-0.01,0.0,0.033,4.75,-,-,-,-,-,-,-,1.653,12.6,2.501,49.68,1.255,2.68,1.04,1.325,1.818,183314000,127809000,0.617,73.814,,
LUMN,LUMN,Common Stock,Lumen Technologies Inc,"Lumen Technologies Inc (LUMN), based in Monroe, Louisiana, is a prominent telecommunications and technology solutions provider that offers a wide array of services, including advanced communications, network infrastructure, cloud solutions, and managed security services. Capitalizing on its robust fiber optic network, Lumen is dedicated to enhancing connectivity and delivering superior digital experiences for businesses across diverse industries. The company's strategic focus on innovation and agility positions it well to address the ever-evolving technological needs of its clients, making it an essential partner in their digital transformation journeys.",18926.0,NYSE,USD,USA,COMMUNICATION SERVICES,TELECOM SERVICES,"100 CENTURYLINK DRIVE, MONROE, LA, UNITED STATES, 71203",https://www.lumen.com,December,2025-06-30,7203509000.0,3240000000.0,,54.58,-0.579,,,-1.19,12.94,-0.0919,-0.0068,0.0071,-0.789,12824001000,6115000000,-1.19,-0.889,-0.054,5.24,1,2,8,0,1,-,20.49,0.562,14.62,1.805,8.99,1.437,10.33,3.01,5.44,4.685,1026141000,944942000,8.037,71.469,2022-09-09,2022-08-29
HE,HE,Common Stock,Hawaiian Electric Industries Inc,"Hawaiian Electric Industries, Inc. (HE) is a leading provider of renewable energy and sustainable infrastructure solutions in the State of Hawaii, with a strong emphasis on clean energy transition. Headquartered in Honolulu, the company also has significant interests in banking through its subsidiary, First Hawaiian Bank, making it a diversified player in both utility and financial services. HE is committed to enhancing the quality of life in Hawaii by promoting renewable energy initiatives and sustainable practices, positioning itself strategically within the growing green energy landscape. Its focused efforts on integrating innovative technologies and community engagement underscore its dedication to fostering a sustainable future for the islands.",354707.0,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"1001 BISHOP STREET, HONOLULU, HI, UNITED STATES, 96813",https://www.hei.com,December,2025-06-30,1945336000.0,521064000.0,10.94,6.32,8.89,,,1.03,19.76,-0.0384,0.0732,0.0109,-0.0307,3122881000,581513000,1.03,-0.605,-0.062,10.92,0,0,3,0,0,10.94,12.21,0.623,1.25,1.398,12.58,0.665,13.41,8.14,11.64,10.67,172612000,172066000,0.209,76.714,2023-09-08,2023-08-17
HOG,HOG,Common Stock,Harley-Davidson Inc,"Harley-Davidson, Inc. (HOG), based in Milwaukee, Wisconsin, stands as a premier manufacturer of iconic motorcycles known for their custom, cruiser, and touring models. The company boasts a deep-rooted heritage and strong brand loyalty, continuously innovating its product lines to engage a diverse audience of motorcycle enthusiasts. Beyond motorcycles, Harley-Davidson has cultivated a robust lifestyle brand encompassing apparel and accessories, further solidifying its connection to its customer base. With a strategic focus on sustainability and global market expansion, Harley-Davidson is well-positioned to adapt to industry changes while preserving its legacy as an emblem of freedom and adventure.",793952.0,NYSE,USD,USA,CONSUMER CYCLICAL,RECREATIONAL VEHICLES,"3700 WEST JUNEAU AVENUE, MILWAUKEE, WI, UNITED STATES, 53208",https://www.harley-davidson.com,December,2025-06-30,3257616000.0,408481000.0,13.07,0.862,27.29,0.705,0.0262,2.05,35.67,0.0543,0.0978,0.0124,0.0695,4474610000,1113902000,2.05,-0.46,-0.193,29.44,0,5,9,0,0,13.07,8.93,0.728,1.034,1.956,18.86,1.277,36.02,20.18,28.16,25.9,121553000,112487000,0.944,92.03,2025-09-24,2025-09-10
BXMT,BXMT,Common Stock,Blackstone Mortgage Trust Inc,"Blackstone Mortgage Trust, Inc. (BXMT) is a premier real estate finance company focused on originating senior secured loans for commercial properties in North America, Europe, and Australia. Based in New York, BXMT utilizes its extensive market knowledge and robust institutional relationships to deliver customized financing solutions for a variety of property types. The firm’s disciplined underwriting and comprehensive risk management practices make it an attractive option for institutional investors looking for stable income and exposure to the commercial real estate sector.",1061630.0,NYSE,USD,USA,REAL ESTATE,REIT - MORTGAGE,"345 PARK AVENUE, NEW YORK, NY, UNITED STATES, 10154",https://www.blackstonemortgagetrust.com,December,2025-06-30,3175923000.0,,,254.8,21.32,1.88,0.101,-0.07,1.371,-0.0531,0.11,-0.0006,-0.0031,236803000,236803000,-0.07,-0.711,1.45,20.57,0,3,5,0,0,-,57.14,13.41,0.887,40.81,-,1.172,19.74,15.54,19.03,19.13,171579000,158947000,1.129,65.924,2025-10-15,2025-09-30
RLI,RLI,Common Stock,RLI Corp,"RLI Corp. is a leading specialty insurance company headquartered in Peoria, Illinois, renowned for its innovative risk solutions and commitment to underwriting profitability. With a strong focus on niche markets, RLI offers a diverse range of products including property, casualty, and surety insurance, catering to both individual and commercial clients. The company’s disciplined underwriting approach and superior customer service have positioned it as a trusted partner in the insurance industry, ensuring sustained growth and shareholder value. RLI's consistent performance and strategic investments underscore its commitment to delivering long-term value to institutional investors.",84246.0,NYSE,USD,USA,FINANCIAL SERVICES,INSURANCE - PROPERTY & CASUALTY,"9025 NORTH LINDBERGH DRIVE, PEORIA, IL, UNITED STATES, 61615",https://www.rlicorp.com,December,2025-06-30,5435386000.0,419016000.0,16.91,3.82,18.89,0.6,0.0096,3.5,19.81,0.178,0.311,0.0447,0.195,1816602000,538302000,3.5,0.506,0.2,69.25,1,0,5,1,0,16.91,19.16,2.992,3.36,3.252,-,0.556,88.55,59.01,65.86,72.34,91829000,79725000,1.541,84.613,2025-09-19,2025-08-29
WTRG,WTRG,Common Stock,Essential Utilities Inc,"Essential Utilities, Inc. (WTRG) is a prominent provider of regulated water, wastewater, and natural gas services in the United States, headquartered in Bryn Mawr, Pennsylvania. The company prioritizes sustainability and innovation, utilizing advanced technologies to optimize operational efficiency and improve service delivery for millions of customers. With a forward-looking strategy aimed at infrastructure enhancement and environmental responsibility, Essential Utilities is well-positioned for growth in the dynamic energy sector, appealing to institutional investors seeking stable investments in essential utility services.",78128.0,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED WATER,"762 W. LANCASTER AVENUE, BRYN MAWR, PA, UNITED STATES, 19010-3489",https://www.essential.co,December,2025-06-30,11406661000.0,1292123000.0,17.16,4.455,23.96,1.302,0.0326,2.37,8.47,0.276,0.359,0.0314,0.1,2338171000,1383415000,2.37,0.379,0.185,46.38,1,7,1,0,0,17.16,17.36,4.878,1.61,7.95,14.01,0.809,41.54,32.31,38.9,38.04,280469000,279588000,0.181,82.393,2025-09-02,2025-08-12
THO,THO,Common Stock,Thor Industries Inc,"Thor Industries, Inc. is a premier manufacturer of recreational vehicles (RVs) and related parts and accessories, holding a significant market presence across the United States, Canada, and Europe. Based in Elkhart, Indiana, the company utilizes its extensive industry experience and commitment to innovation to provide a broad spectrum of RV products that appeal to diverse consumer segments. As outdoor recreational activities continue to gain popularity, Thor's emphasis on quality and customer satisfaction positions it favorably to leverage this growing demand, rendering the company an enticing investment opportunity within the evolving leisure market landscape.",730263.0,NYSE,USD,USA,CONSUMER CYCLICAL,RECREATIONAL VEHICLES,"52700 INDEPENDENCE COURT, ELKHART, IN, UNITED STATES, 46514-8155",https://www.thorindustries.com,July,2025-07-31,5499118000.0,576953000.0,21.59,1.105,81.48,2.0,0.0192,4.84,180.45,0.027,0.0406,0.0271,0.0614,9579490000,1340641000,4.84,0.399,-0.004,108.91,0,3,11,0,2,21.59,25.77,0.574,1.298,0.616,9.58,1.347,116.73,62.8,105.57,92.09,52633000,50158000,4.732,113.456,2025-11-06,2025-10-23
NX,NX,Common Stock,Quanex Building Products,,1423221.0,NYSE,USD,USA,INDUSTRIALS,BUILDING PRODUCTS & EQUIPMENT,"945 BUNKER HILL ROAD, HOUSTON, TX, UNITED STATES, 77024",https://www.quanex.com,October,2025-07-31,657874000.0,183533000.0,,0.813,15.73,0.32,0.0224,-6.35,39.51,-0.154,0.0662,0.0392,-0.433,1839956000,478716000,-6.35,-0.043,0.767,28.0,-,-,-,-,-,-,6.8,0.357,0.943,0.807,12.16,0.989,31.71,13.11,17.24,18.98,45876800,40492800,1.045,102.826,2025-09-30,2025-09-16
NRT,NRT,Common Stock,North European Oil Royalty Trust,"The North European Oil Royalty Trust (NRT) is a grantor trust based in Keene, New Hampshire, that holds royalty rights associated with oil and gas production in Germany. By leveraging a unique royalty structure, NRT offers investors a way to benefit from cash flows in the energy sector while mitigating the operational risks typically linked to direct extraction activities. Its strategic focus on the European energy market and commitment to maximizing shareholder value positions NRT as a compelling investment opportunity for institutional investors seeking stable income from energy-related assets.",72633.0,NYSE,USD,USA,ENERGY,OIL & GAS E&P,"5 NORTH LINCOLN STREET, KEENE, NH, UNITED STATES, 03431",https://www.neort.com,October,2025-07-31,49169700.0,,8.92,0.0,0.194,0.47,0.0875,0.6,0.673,0.872,0.908,1.092,0.433,6184200,6184200,0.6,0.112,0.107,,-,-,-,-,-,8.92,-,7.95,27.79,7.54,8.64,0.007,5.87,3.52,5.33,4.9,9190600,8872300,3.463,5.494,2025-08-27,2025-08-15
TOL,TOL,Common Stock,Toll Brothers Inc,"Toll Brothers, Inc. (TOL) is a premier luxury homebuilder in the United States, focusing on the design, construction, and sale of upscale residential properties, including both single-family and attached homes. Headquartered in Horsham, Pennsylvania, the company has a significant market presence in affluent areas nationwide, catering to discerning homebuyers who prioritize quality and craftsmanship. Renowned for its architectural innovation and customer-centric approach, Toll Brothers is well-positioned to capitalize on the rising demand for luxury housing. With a robust pipeline of developments and a strong brand reputation, the company is poised for continued growth and profitability in the evolving real estate landscape.",794170.0,NYSE,USD,USA,CONSUMER CYCLICAL,RESIDENTIAL CONSTRUCTION,"1140 VIRGINIA DRIVE, FORT WASHINGTON, PA, UNITED STATES, 19034",https://www.tollbrothers.com,October,2025-07-31,12949057000.0,1930348000.0,9.91,1.087,83.84,0.96,0.0071,13.56,108.53,0.126,0.174,0.0831,0.177,10876787000,2863377000,13.56,0.036,0.08,150.56,1,10,5,0,1,9.91,10.08,1.19,1.661,1.441,8.45,1.402,168.08,86.09,136.43,119.25,96383000,95711000,0.685,93.661,2025-10-24,2025-10-10
SXI,SXI,Common Stock,Standex International Corporation,"Standex International Corporation (SXI) is a diversified manufacturing company that provides a broad array of products and services across various sectors, including commercial and industrial markets. Headquartered in Salem, New Hampshire, Standex operates through multiple business units, focusing on food service equipment, engineering technologies, and specialized industrial solutions. With a strong commitment to innovation and operational excellence, the company leverages its expertise to deliver high-quality solutions and enhance customer value in both domestic and international markets.",310354.0,NYSE,USD,USA,INDUSTRIALS,SPECIALTY INDUSTRIAL MACHINERY,"23 KEEWAYDIN DRIVE, SALEM, NH, UNITED STATES, 03079",https://www.standex.com,June,2025-06-30,2846394000.0,157324000.0,50.83,0.952,59.34,1.26,0.0054,4.63,66.25,0.0706,0.133,0.0592,0.0848,790107000,315248000,4.63,6.61,0.266,213.4,2,3,0,0,0,50.83,25.58,3.603,3.653,3.908,24.09,1.143,235.94,128.37,207.43,176.83,12094300,11816500,2.14,97.084,2025-08-22,2025-08-08
TRP,TRP,Common Stock,TC Energy Corp,"TC Energy Corporation (TRP) is a premier energy infrastructure company headquartered in Calgary, Canada, with a strong focus on the development and operation of North America's vast pipeline network. The company's diversified portfolio encompasses natural gas, liquids, and power generation assets, providing essential energy solutions to millions across the continent. Committed to sustainability, TC Energy adopts innovative technologies to enhance safety and promote environmental stewardship. As a pivotal entity within the energy sector, TC Energy is strategically positioned to benefit from the evolving landscape of energy transition while maintaining its dedication to energy security and operational efficiency.",1232384.0,NYSE,USD,USA,ENERGY,OIL & GAS MIDSTREAM,"450 - 1 STREET SW, CALGARY, AB, CANADA, T2P 5H1",https://www.tcenergy.com,December,2025-06-30,53513499000.0,8825000000.0,17.68,1.831,24.06,3.483,0.0673,2.91,13.76,0.304,0.434,0.0313,0.128,14302000000,9707000000,2.91,-0.137,0.125,48.03,6,7,8,1,1,17.68,20.12,3.742,3.14,9.74,12.13,0.944,55.37,41.94,52.19,48.93,1039625000,998850000,0.075,78.15,2025-10-31,2025-09-29
TRN,TRN,Common Stock,Trinity Industries Inc,"Trinity Industries, Inc. is a premier provider of rail transportation products and services in North America, headquartered in Dallas, Texas. The company specializes in a comprehensive range of offerings, including manufacturing railcars, providing road and rail transportation services, and delivering maintenance solutions across various industries. Dedicated to innovation and sustainability, Trinity Industries is adeptly positioned to meet the increasing demand for efficient and reliable rail infrastructure and logistics services. Its strong market presence, combined with strategic initiatives, highlights its potential for substantial long-term growth within the dynamic transportation sector.",99780.0,NYSE,USD,USA,INDUSTRIALS,RAILROADS,"14221 NORTH DALLAS PARKWAY, DALLAS, TX, UNITED STATES, 75254-2957",https://www.trin.net,December,2025-06-30,2277997000.0,674000000.0,22.02,2.78,12.47,1.18,0.0424,1.28,30.82,0.0383,0.166,0.0266,0.103,2519800000,600100000,1.28,-0.743,-0.398,28.5,0,0,2,0,0,22.02,20.08,0.904,2.225,3.157,10.89,1.521,38.52,22.14,28.06,28.94,80837000,79616000,1.225,88.297,2025-10-31,2025-10-15
VSH,VSH,Common Stock,Vishay Intertechnology Inc,"Vishay Intertechnology, Inc. (VSH) is a prominent global manufacturer specializing in discrete semiconductors and passive electronic components, catering to a wide array of industries including automotive, industrial, and consumer electronics. Based in Malvern, Pennsylvania, the company harnesses its extensive range of products to deliver cutting-edge solutions that meet the evolving demands of technology and increasingly sophisticated electronic systems. With a steadfast commitment to quality and reliability, Vishay is well-positioned to benefit from the surge in demand for electronic components driven by ongoing technological advancements worldwide.",103730.0,NYSE,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"63 LANCASTER AVENUE, MALVERN, PA, UNITED STATES, 19355-2143",https://www.vishay.com,December,2025-06-30,2300891000.0,266523000.0,,0.75,15.45,0.4,0.0249,-0.65,21.51,-0.03,0.0267,0.0071,-0.0408,2927555000,577252000,-0.65,-0.941,0.028,14.0,0,1,2,0,1,-,13.64,0.786,1.024,0.924,15.24,1.157,19.67,10.22,15.27,15.65,123489000,123186000,3.092,107.367,2025-09-25,2025-09-11
SLM,SLM,Common Stock,SLM Corp,"SLM Corporation, commonly known as Sallie Mae, specializes in originating and servicing private education loans for students and their families, facilitating access to higher education financing in the United States. Headquartered in Newark, Delaware, Sallie Mae has positioned itself as a significant player in the student loan market, offering innovative financial solutions designed to meet the diverse needs of borrowers. With a commitment to enhancing the education financing experience, the company combines technology and customer service to deliver efficient and flexible loan products.",1032033.0,NASDAQ,USD,USA,FINANCIAL SERVICES,CREDIT SERVICES,"300 CONTINENTAL DRIVE, NEWARK, DE, UNITED STATES, 19713",https://www.salliemae.com,December,2025-06-30,5483060000.0,,12.77,0.583,10.19,0.5,0.019,2.06,5.71,0.366,0.344,0.0151,0.19,1206861000,1206861000,2.06,-0.712,-0.487,36.0,4,6,1,0,0,12.77,8.25,4.543,2.673,7.02,-,1.124,34.82,20.73,29.39,30.12,208481000,206280000,0.924,111.068,2025-09-15,2025-09-04
SXT,SXT,Common Stock,Sensient Technologies Corporation,"Sensient Technologies Corporation (SXT) is a leading global provider of flavors, colors, and specialty ingredients, serving a diverse range of industries including food and beverages, pharmaceuticals, and cosmetics. Headquartered in Milwaukee, Wisconsin, the company leverages its extensive R&D capabilities and innovative product offerings to enhance the sensory experience of consumer products. With a strong international presence across North America, Europe, and Asia Pacific, Sensient is well-positioned to capitalize on emerging market trends and consumer preferences, driving sustainable growth and shareholder value.",310142.0,NYSE,USD,USA,BASIC MATERIALS,SPECIALTY CHEMICALS,"777 EAST WISCONSIN AVENUE, MILWAUKEE, WI, UNITED STATES, 53202-5304",https://www.sensient.com,December,2025-06-30,3973556000.0,272618000.0,29.52,1.666,27.39,1.64,0.0173,3.17,37.34,0.0856,0.147,0.063,0.122,1575588000,528342000,3.17,0.205,0.027,122.33,1,1,1,0,0,29.52,21.83,2.522,3.367,2.904,17.29,0.548,121.54,65.27,105.36,90.89,42466100,41809200,1.519,102.727,2025-09-02,2025-08-04
LZB,LZB,Common Stock,La-Z-Boy Incorporated,"La-Z-Boy Incorporated, based in Monroe, Michigan, is a leading designer, manufacturer, and retailer of upholstered furniture, renowned for its quality craftsmanship and innovative designs. With a diverse product portfolio that includes sofas, chairs, and home décor accessories, the company caters to a wide-ranging customer base across the United States, Canada, and internationally. La-Z-Boy's strong brand reputation, commitment to sustainability, and focus on customer satisfaction enable it to strategically navigate the evolving home furnishings market, positioning the company for continued growth and adaptation to emerging consumer preferences.",57131.0,NYSE,USD,USA,CONSUMER CYCLICAL,"FURNISHINGS, FIXTURES & APPLIANCES","ONE LA-Z-BOY DRIVE, MONROE, MI, UNITED STATES, 48162-5138",https://www.la-z-boy.com,April,2025-07-31,1308742000.0,193896000.0,14.57,2.01,24.66,0.86,0.0268,2.18,50.94,0.0435,0.0446,0.0482,0.0907,2105904000,922272000,2.18,-0.279,-0.007,41.0,0,1,2,0,0,14.57,-,0.622,1.393,0.759,6.24,1.237,47.51,31.42,35.15,39.6,41207200,40421800,2.729,104.822,2025-09-15,2025-09-04
VNO,VNO,Common Stock,Vornado Realty Trust,"Vornado Realty Trust (VNO) is a premier real estate investment trust based in Maryland, focusing on high-quality office and retail properties primarily located in New York City. With a diverse portfolio that includes some of Manhattan's most iconic assets, the company has established a strong market presence and adept management capabilities that allow it to leverage New York's economic vitality. Vornado's strategic emphasis on prime locations and its commitment to operational excellence make it an attractive investment opportunity for institutional investors looking to enhance their real estate holdings.",899689.0,NYSE,USD,USA,REAL ESTATE,REIT - OFFICE,"888 SEVENTH AVENUE, NEW YORK, NY, UNITED STATES, 10019-4499",https://www.vno.com,December,2025-06-30,8425107000.0,821471000.0,9.97,2.196,25.57,0.74,0.0186,4.05,9.89,0.463,0.182,0.0142,0.134,1889783000,973503000,4.05,19.56,-0.081,39.67,0,3,8,1,2,9.97,57.14,4.458,1.606,8.69,8.86,1.587,45.86,29.68,39.43,38.98,192041000,160179000,6.48,97.642,2024-12-27,2024-12-16
UGI,UGI,Common Stock,UGI Corporation,"UGI Corporation is a diversified energy company based in King of Prussia, Pennsylvania, with a robust portfolio that encompasses the distribution, storage, transportation, and marketing of natural gas and propane. The company operates across the United States and internationally, catering to the needs of residential, commercial, and industrial customers through a comprehensive suite of energy solutions. UGI is particularly focused on sustainable energy initiatives and enhancing the customer experience, strategically positioning itself to adapt to the evolving dynamics of the global energy market. With its commitment to innovation and sustainability, UGI aims to drive long-term growth and shareholder value.",884614.0,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED GAS,"500 NORTH GULPH ROAD, KING OF PRUSSIA, PA, UNITED STATES, 19406",https://www.ugicorp.com,September,2025-06-30,6997933000.0,1608000000.0,16.87,2.65,22.68,1.5,0.0471,1.93,34.12,0.057,-0.0301,0.0433,0.0873,7332000000,3613000000,1.93,-0.048,0.01,41.0,0,3,0,0,0,16.87,7.73,0.954,1.43,1.851,9.8,1.07,37.02,22.1,33.89,33.55,214924000,214462000,0.107,93.042,2025-10-01,2025-09-15
AB,AB,Common Stock,AllianceBernstein Holding L.P. ,"AllianceBernstein Holding L.P. is a premier global investment management and research firm based in New York, offering a comprehensive array of financial services to both institutional and retail clients across diverse asset classes. Renowned for its innovative investment strategies and in-depth market research, the firm is committed to delivering tailored solutions that enhance client portfolios and drive long-term financial success. With a distinguished reputation and a client-centric approach, AllianceBernstein serves as a trusted advisor for institutional investors aiming for strategic asset allocation in a dynamic market environment.",825313.0,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"501 COMMERCE STREET, NASHVILLE, TN, UNITED STATES, 37203",https://www.alliancebernstein.com/corporate/en/hom,December,2025-06-30,4394963000.0,,11.76,0.634,17.93,3.38,0.0855,3.38,0.705,4.781,1.0,0.0412,0.185,78830000,78830000,3.38,-0.356,1.074,40.93,0,1,6,0,0,11.76,10.18,55.75,2.096,10.02,-,0.813,42.49,31.07,39.04,38.92,110537000,109702000,1.705,12.69,2025-08-14,2025-08-04
MAN,MAN,Common Stock,ManpowerGroup Inc,"ManpowerGroup Inc. is a leading global provider of workforce solutions, specializing in staffing, recruitment, and workforce management across the Americas, Europe, and Asia-Pacific. Headquartered in Milwaukee, Wisconsin, the company leverages its extensive industry expertise to connect talent with meaningful employment opportunities, while offering innovative solutions tailored to the evolving needs of both clients and candidates. Committed to promoting diversity and inclusion, ManpowerGroup enhances workforce productivity and drives sustainable growth through strategic initiatives and partnerships, solidifying its position as an essential player in the dynamic labor market.",871763.0,NYSE,USD,USA,INDUSTRIALS,STAFFING & EMPLOYMENT SERVICES,"100 MANPOWER PLACE, MILWAUKEE, WI, UNITED STATES, 53212",https://www.manpowergroup.com,December,2025-06-30,1759987000.0,387200000.0,,6.87,43.09,2.26,0.0595,-0.36,372.39,-0.0009,0.0172,0.0233,-0.0078,17539500000,2999200000,-0.36,-0.852,0.0,46.44,1,1,9,1,0,-,9.46,0.1,0.897,0.184,12.16,1.055,64.49,35.08,39.64,47.13,46291100,45488900,1.653,108.695,2025-06-16,2025-06-02
BBVA,BBVA,Common Stock,Banco Bilbao Viscaya Argentaria SA ADR,"Banco Bilbao Vizcaya Argentaria, SA (BBVA) is a leading global financial institution based in Bilbao, Spain, renowned for its extensive suite of services encompassing retail and wholesale banking, asset management, and private banking. With a robust presence across mature and emerging markets, BBVA is committed to leveraging digital innovation to enhance customer engagement and operational efficiency. The bank's strategic focus on growth in the Latin American and European markets positions it favorably for sustained performance, making it an attractive option for institutional investors looking to navigate the dynamic financial sector.",842180.0,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - DIVERSIFIED,"PLAZA SAN NICOLÁS, 4, BILBAO, SPAIN, 48005",https://www.bbva.com,December,2025-06-30,105422914000.0,,8.95,2.62,9.51,0.41,0.0456,2.04,5.45,0.335,0.567,0.0145,0.189,31377000000,31377000000,2.04,-0.016,-0.079,19.79,0,1,1,0,0,8.95,8.91,3.36,1.647,4.164,-,1.457,20.0,8.89,18.73,14.97,5756619000,5939095000,0.008,3.746,2025-11-24,2025-11-06
GHI,GHI,Common Stock,Greystone Housing Impact Investors LP,"Greystone Housing Impact Investors LP is a key player in the real estate investment landscape, specializing in the acquisition and management of mortgage revenue bonds (MRBs), which finance multifamily, student housing, and a range of residential and commercial properties. Based in Omaha, Nebraska, the firm aims to deliver attractive risk-adjusted returns through a diversified portfolio that supports critical housing development initiatives. With a strategic focus on sustainable growth and community impact, Greystone Housing is well-positioned to capitalize on emerging market opportunities in the housing finance sector.",1059142.0,NYSE,USD,USA,FINANCIAL SERVICES,MORTGAGE FINANCE,"14301 FNB PARKWAY, OMAHA, NE, UNITED STATES, 68154",https://www.ghiinvestors.com,December,2025-06-30,226392000.0,,,,11.83,1.41,0.144,-0.1,1.181,0.0506,-13.96,0.0012,0.0045,27326800,27326800,-0.1,-0.745,-0.956,13.33,-,-,-,-,-,-,6.79,8.28,0.867,47.79,14.06,0.62,12.23,9.17,10.54,11.53,23582500,23058900,2.22,8.787,2025-10-31,2025-09-30
EBF,EBF,Common Stock,Ennis Inc,"Ennis Inc. (EBF) is a leading firm in the printing and business products sector, renowned for its comprehensive offerings that include business forms, promotional products, and customized printing solutions. Headquartered in Midlothian, Texas, Ennis leverages its extensive industry experience and commitment to innovation and quality to serve a wide array of clients across various sectors. The company's well-established distribution network, coupled with its focus on sustainable practices, positions Ennis favorably for future growth, making it an attractive investment for institutional investors looking for stability and potential in the dynamic printing market.",33002.0,NYSE,USD,USA,INDUSTRIALS,BUSINESS EQUIPMENT & SUPPLIES,"2441 PRESIDENTIAL PARKWAY, MIDLOTHIAN, TX, UNITED STATES, 76065",https://www.ennis.com,February,2025-08-31,446470000.0,65938000.0,10.69,3.36,11.93,1.0,0.0573,1.63,14.97,0.109,0.126,0.0802,0.127,388344000,116942000,1.63,0.287,-0.004,23.0,-,-,-,-,-,10.69,-,1.15,1.526,1.129,8.66,0.475,21.13,16.68,18.12,19.15,25629800,23067300,6.13,84.416,2025-11-07,2025-10-10
NVRI,NVRI,Common Stock,Enviri Corporation,"Enviri Corporation (NVRI) is a leading provider of integrated environmental solutions, focusing on sustainable waste management and innovative recycling practices. Headquartered in Philadelphia, Pennsylvania, the company leverages advanced technologies to transform industrial and specialty waste into valuable resources, thereby supporting its clients' sustainability goals. With a comprehensive suite of services and a commitment to operational excellence, Enviri is strategically positioned to capitalize on the growing demand for environmentally responsible waste management solutions, solidifying its status as a key player in the environmental services industry.",45876.0,NYSE,USD,USA,INDUSTRIALS,WASTE MANAGEMENT,"TWO LOGAN SQUARE, PHILADELPHIA, PA, UNITED STATES, 19103",https://www.enviri.com,December,2025-06-30,1000841000.0,197820000.0,,2.111,4.666,,,-1.92,27.92,-0.0702,-0.005,0.0052,-0.316,2242873000,411853000,-1.92,-0.714,-0.078,15.67,0,1,2,0,0,-,13.18,0.446,2.476,1.105,16.51,1.932,12.84,4.72,11.4,8.73,80648000,66233000,3.604,104.627,2016-02-16,2016-01-13
